Dataset code,Original recorded  name,Higher taxon,Family,Genus,Species,Subspecies etc,Checked?
70,"Salix spp","","Salicaceae","Salix","","",1
71,"Salix spp","","Salicaceae","Salix","","",1
72,"Salix spp","","Salicaceae","Salix","","",1
89,"Salix sp.","","Salicaceae","Salix","","",1
99,"Salix spp","","Salicaceae","Salix","","",1
23,"Saxifraga sp","","Saxifragaceae","Saxifraga","","",1
25,"Saxifraga sp","","Saxifragaceae","Saxifraga","","",1
38,"Saxifraga","","Saxifragaceae","Saxifraga","","",1
39,"Saxifraga","","Saxifragaceae","Saxifraga","","",1
62,"Saxifraga","","Saxifragaceae","Saxifraga","","",1
63,"Saxifrag","","Saxifragaceae","Saxifraga","","",1
64,"Saxifrage red","","Saxifragaceae","Saxifraga","","",1
64,"Saxifrage yellow","","Saxifragaceae","Saxifraga","","",1
71,"Saxifraga spp","","Saxifragaceae","Saxifraga","","",1
72,"Saxifraga spp","","Saxifragaceae","Saxifraga","","",1
73,"Saxifraga 1 (creeping)","","Saxifragaceae","Saxifraga","","",1
73,"Saxifraga 2 (pink/leafy)","","Saxifragaceae","Saxifraga","","",1
74,"Saxifraga 1","","Saxifragaceae","Saxifraga","","",1
74,"Saxifraga 2","","Saxifragaceae","Saxifraga","","",1
91,"Saxifraga with tooth","","Saxifragaceae","Saxifraga","","",1
92,"Saxafraga THIN","","Saxifragaceae","Saxifraga","","",1
92,"Saxifraga ROUND","","Saxifragaceae","Saxifraga","","",1
42,"Schizeilma","","Apiaceae","Schizeilema","","",1
44,"Scilla","","Liliaceae","Scilla","","",1
67,"Sedum spp (stonecrop)","","Crassulaceae","Sedum","","",1
69,"Sedum spp (stonecrop)","","Crassulaceae","Sedum","","",1
74,"Sedum","","Crassulaceae","Sedum","","",1
85,"Sedum sp.","","Crassulaceae","Sedum","","",1
8,"Senecio sp","","Asteraceae","Senecio","","",1
9,"Senecio sp.","","Asteraceae","Senecio","","",1
15,"Senecio sp","","Asteraceae","Senecio","","",1
44,"Senecio","","Asteraceae","Senecio","","",1
45,"Senecio dents","","Asteraceae","Senecio","","",1
45,"Senecio","","Asteraceae","Senecio","","",1
59,"Senecio sp","","Asteraceae","Senecio","","",1
60,"Senecio sp","","Asteraceae","Senecio","","",1
64,"Senecio falso","","Asteraceae","Senecio","","",1
75,"Sibbaldia","","Rosaceae","Sibbaldia","","",1
76,"Sibbaldia","","Rosaceae","Sibbaldia","","",1
38,"Silene","","Caryophyllaceae","Silene","","",1
42,"lichen (Siphula)","Lichen","","Siphula","","",1
38,"Solidago","","Asteraceae","Solidago","","",1
75,"Solidago","","Asteraceae","Solidago","","",1
76,"Solidago","","Asteraceae","Solidago","","",1
70,"Sphagnum spp (y= yes)","Bryophyta","Sphagnaceae","Sphagnum","","",1
71,"Sphagnum spp (y= yes)","","Sphagnaceae","Sphagnum","","",1
72,"Sphagnum spp (y= yes)","","Sphagnaceae","Sphagnum","","",1
74,"Stellaria","","Caryophyllaceae","Stellaria","","",1
44,"Taraxacum","","Asteraceae","Taraxacum","","",1
45,"Taraxacum","","Asteraceae","Taraxacum","","",1
74,"Taraxicum","","Asteraceae","Taraxacum","","",1
75,"Taraxacum","","Asteraceae","Taraxacum","","",1
76,"Taraxacum","","Asteraceae","Taraxacum","","",1
89,"Taraxacum sp","","Asteraceae","Taraxacum","","",1
73,"Teucrium","","Lamiaceae","Teucrium","","",1
74,"Teucrium","","Lamiaceae","Teucrium","","",1
42,"lichen (Thamnolia)","Lichen","","Thamnolia","","",1
43,"lichen (Thamnolia)","Lichen","","Thamnolia","","",1
67,"Thamnolia spp","","","Thamnolia","","",1
70,"Thamnolia spp (worm lichen)","Lichen","","Thamnolia","","",1
71,"Thamnolia spp (worm lichen)","Lichen","","Thamnolia","","",1
72,"Thamnolia spp (worm lichen)","Lichen","","Thamnolia","","",1
64,"Thlapsi","","Brassicaceae","Thlapsi","","",1
38,"Thlaspi","","Brassicaceae","Thlaspi","","",1
23,"Trisetum sp","","Poaceae","Trisetum","","",1
24,"Trisetum sp","","Poaceae","Trisetum","","",1
25,"Trisetum sp","","Poaceae","Trisetum","","",1
26,"Trisetum sp","","Poaceae","Trisetum","","",1
64,"Trisetum","","Poaceae","Trisetum","","",1
45,"Tulipa","","Liliaceae","Tulipa","","",1
44,"Veronica","","Scrophulariaceae","Veronica","","",1
73,"Veronica","","Scrophulariaceae","Veronica","","",1
85,"Veronica sp.","","Scrophulariaceae","Veronica","","",1
45,"Viola","","Violaceae","Viola","","",1
2,"Moss","Bryophyta","","","","",1
2,"Poaceae spp.","","Poaceae","","","",1
3,"Moss spp","Bryophyta","","","","",1
4,"moss (Moss spp)","Bryophyta","","","","",1
4,"Poaceae spp","","Poaceae","","","",1
8,"Crucifera","","Brassicaceae","","","",1
15,"Unidentified Poaceae","","Poaceae","","","",1
38,"Apiacees","","Apiaceae","","","",1
38,"Grosse Rosette","","Asteraceae","","","",1
38,"Crucif Jaune","","Brassicaceae","","","",1
38,"Rubiacee","","Rubiaceae","","","",1
41,"moss (green)","Bryophyta","","","","",1
44,"Apiacees","","Apiaceae","","","",1
44,"CaryophyllacÚes","","Caryophyllaceae","","","",1
44,"Scrophulariacees","","Scrophulariaceae","","","",1
45,"Apiacees","","Apiaceae","","","",1
45,"CaryophyllacÚes","","Caryophyllaceae","","","",1
45,"Liliacees","","Liliaceae","","","",1
45,"Ranunculacees","","Ranunculaceae","","","",1
52,"lichen (Foliose lichen)","Lichen","","","","",1
52,"moss (Acrocarpous bryophyte)","Bryophyta","","","","",1
53,"mosses","Bryophyta","","","","",1
53,"lichen","Lichen","","","","",1
54,"mosses","Bryophyta","","","","",1
54,"lichen","Lichen","","","","",1
59,"Crucifera","","Brassicaceae","","","",1
60,"Crucifera","","Brassicaceae","","","",1
63,"Caryo","","Caryophyllaceae","","","",1
64,"moss","Bryophyta","","","","",1
64,"Asteraceae open","","Asteraceae","","","",1
67,"Rock lichen","Lichen","","","","",1
67,"Moss","Bryophyta","","","","",1
67,"Grass spp","","Poaceae","","","",1
68,"Rock lichen","Lichen","","","","",1
68,"Moss","Bryophyta","","","","",1
68,"Grass spp","","Poaceae","","","",1
69,"Rock Lichen","Lichen","","","","",1
69,"Moss","Bryophyta","","","","",1
69,"Grass","","Poaceae","","","",1
70,"Moss (y= yes)","Bryophyta","","","","",1
70,"Rock lichen","Lichen","","","","",1
70,"Brown lichen","Lichen","","","","",1
70,"Green brown lichen","Lichen","","","","",1
70,"Grass spp","","Poaceae","","","",1
71,"Moss (y= yes)","Bryophyta","","","","",1
71,"Rock lichen","Lichen","","","","",1
71,"Cloud lichen","Lichen","","","","",1
71,"Rock","Rock","","","","",1
71,"Brown lichen","Lichen","","","","",1
71,"Grass spp","","Poaceae","","","",1
72,"Rock lichen","Lichen","","","","",1
72,"Cloud lichen","Lichen","","","","",1
72,"Rock","Rock","","","","",1
72,"Brown lichen","Lichen","","","","",1
72,"Moss (y= yes)","Bryophyta","","","","",1
72,"Grass spp","","Poaceae","","","",1
73,"Caryophyllaceae","","Caryophyllaceae","","","",1
73,"Lamiaceae","","Lamiaceae","","","",1
74,"Caryophyllaceae","","Caryophyllaceae","","","",1
74,"Lamiaceae","","Lamiaceae","","","",1
75,"Caryophyllaceae","","Caryophyllaceae","","","",1
76,"Caryophyllaceae","","Caryophyllaceae","","","",1
90,"Flat grass","","Poaceae","","","",1
99,"Moss","Bryophyta","","","","",1
99,"Rock lichen","Lichen","","","","",1
99,"Grass spp","","Poaceae","","","",1
37,"Agoseris aurantiaca","","Asteraceae","Agoseris","aurantiaca","",1
37,"Agoseris glauca","","Asteraceae","Agoseris","glauca","",1
37,"Antenaria lanata","","Asteraceae","Antenaria","lanata","",1
37,"Arenaria congesta","","Caryophyllaceae","Arenaria","congesta","",1
37,"Arnica diversifolia","","Asteraceae","Arnica","diversifolia","",1
37,"Carex bigelowii","","Cyperaceae","Carex","bigelowii","",1
