site,transect number,transect length (cm),start,stop,cushion sp,cushion cover (cm),dataset code
"Dolomites 5",2,5000,"36.58","36.68","rocks",0.1,94
"Dolomites 5",2,5000,"36.68","36.8","other species",0.12,94
"Dolomites 5",2,5000,"36.8","36.89","rocks",0.09,94
"Dolomites 5",2,5000,"36.89","37.17","other species",0.28,94
"Dolomites 5",2,5000,"37.17","37.35","rocks",0.18,94
"Dolomites 5",2,5000,"37.35","37.45","other species",0.1,94
"Valle Nevado",7,5000,"3724","3771","Azorella_madreporica",,57
"Dolomites 5",2,5000,"37.45","38.43","rocks",0.98,94
"Dolomites 5",2,5000,"38.43","38.7","other species",0.27,94
"Dolomites 5",2,5000,"38.7","38.92","rocks",0.22,94
"Dolomites 5",2,5000,"38.92","39.2","other species",0.28,94
"Dolomites 5",2,5000,"39.2","39.95","rocks",0.75,94
"Dolomites 5",2,5000,"39.95","40.2","other species",0.25,94
"Dolomites 5",2,5000,"40.2","40.55","rocks",0.35,94
"Dolomites 5",2,5000,"40.55","40.56","other species",0.01,94
"Dolomites 5",2,5000,"40.56","40.98","rocks",0.42,94
"Dolomites 5",2,5000,"40.98","40.99","other species",0.01,94
"Dolomites 5",2,5000,"40.99","41.14","rocks",0.15,94
"Dolomites 5",2,5000,"41.14","41.16","other species",0.02,94
"Dolomites 5",2,5000,"41.16","43.87","rocks",2.71,94
"Dolomites 5",2,5000,"43.87","43.89","other species",0.02,94
"Dolomites 5",2,5000,"43.89","43.93","rocks",0.04,94
"Dolomites 5",2,5000,"43.93","43.96","other species",0.03,94
"Dolomites 5",2,5000,"43.96","43.99","rocks",0.03,94
"Dolomites 5",2,5000,"43.99","44.02","other species",0.03,94
"Dolomites 5",2,5000,"44.02","44.27","rocks",0.25,94
"Dolomites 5",2,5000,"44.27","44.28","other species",0.01,94
"Dolomites 5",2,5000,"44.28","44.59","rocks",0.31,94
"Dolomites 5",2,5000,"44.59","44.6","other species",0.01,94
"Dolomites 5",2,5000,"44.6","44.91","rocks",0.31,94
"Dolomites 5",2,5000,"44.91","44.92","other species",0.01,94
"Dolomites 5",2,5000,"44.92","44.96","rocks",0.04,94
"Dolomites 5",2,5000,"44.96","44.97","other species",0.01,94
"Dolomites 5",2,5000,"44.97","44.99","rocks",0.02,94
"Dolomites 5",2,5000,"44.99","45.01","other species",0.02,94
"Dolomites 5",2,5000,"45.01","45.17","rocks",0.16,94
"Dolomites 5",2,5000,"45.17","45.19","other species",0.02,94
"Dolomites 5",2,5000,"45.19","45.2","rocks",0.01,94
"Dolomites 5",2,5000,"45.2","45.21","other species",0.01,94
"Dolomites 5",2,5000,"45.21","45.47","rocks",0.26,94
"Dolomites 5",2,5000,"45.47","45.48","other species",0.01,94
"Dolomites 5",2,5000,"45.48","45.58","rocks",0.1,94
"Dolomites 5",2,5000,"45.58","45.6","other species",0.02,94
"Dolomites 5",2,5000,"45.6","46.38","rocks",0.78,94
"Valle Nevado",7,5000,"4317","4392","Azorella_madreporica",,57
"Dolomites 5",2,5000,"46.38","46.4","other species",0.02,94
"Dolomites 5",2,5000,"46.4","46.62","rocks",0.22,94
"Dolomites 5",2,5000,"46.62","46.63","other species",0.01,94
"Dolomites 5",2,5000,"46.63","46.79","rocks",0.16,94
"Dolomites 5",2,5000,"46.79","46.8","other species",0.01,94
"Dolomites 5",2,5000,"46.8","47.06","rocks",0.26,94
"Dolomites 5",2,5000,"47.06","47.08","other species",0.02,94
"Dolomites 5",2,5000,"47.08","47.38","rocks",0.3,94
"Dolomites 5",2,5000,"47.38","47.39","other species",0.01,94
"Dolomites 5",2,5000,"47.39","47.65","rocks",0.26,94
"Dolomites 5",2,5000,"47.65","47.68","other species",0.03,94
"Dolomites 5",2,5000,"47.68","47.77","rocks",0.09,94
"Dolomites 5",2,5000,"47.77","47.79","other species",0.02,94
"Dolomites 5",2,5000,"47.79","47.82","rocks",0.03,94
"Dolomites 5",2,5000,"47.82","47.84","other species",0.02,94
"Dolomites 5",2,5000,"47.84","47.86","rocks",0.02,94
"Dolomites 5",2,5000,"47.86","47.92","other species",0.06,94
"Dolomites 5",2,5000,"47.92","47.99","rocks",0.07,94
"Dolomites 5",2,5000,"47.99","48","other species",0.01,94
"Dolomites 5",2,5000,"48","48.09","rocks",0.09,94
"Dolomites 5",2,5000,"48.09","48.11","other species",0.02,94
"Dolomites 5",2,5000,"48.11","48.38","rocks",0.27,94
"Dolomites 5",2,5000,"48.38","48.4","other species",0.02,94
"Dolomites 5",2,5000,"48.4","48.5","rocks",0.1,94
"Dolomites 5",2,5000,"48.5","48.54","other species",0.04,94
"Dolomites 5",2,5000,"48.54","48.66","rocks",0.12,94
"Dolomites 5",2,5000,"48.66","48.66","other species",0,94
"Dolomites 5",2,5000,"48.66","48.69","rocks",0.03,94
"Dolomites 5",2,5000,"48.69","48.7","other species",0.01,94
"Dolomites 5",2,5000,"48.7","48.81","rocks",0.11,94
"Dolomites 5",2,5000,"48.81","48.85","other species",0.04,94
"Dolomites 5",2,5000,"48.85","49","rocks",0.15,94
"Dolomites 5",2,5000,"49","49.04","other species",0.04,94
"Dolomites 5",2,5000,"49.04","49.05","rocks",0.01,94
"Dolomites 5",2,5000,"49.05","49.09","other species",0.04,94
"Dolomites 5",2,5000,"49.09","49.14","rocks",0.05,94
"Dolomites 5",2,5000,"49.14","49.2","other species",0.06,94
"Dolomites 5",2,5000,"49.2","49.25","rocks",0.05,94
"Valle Nevado",7,5000,"4761","4772","Azorella_madreporica",,57
"Dolomites 5",2,5000,"49.25","49.28","other species",0.03,94
"Dolomites 5",2,5000,"49.28","49.35","rocks",0.07,94
"Dolomites 5",2,5000,"49.35","49.41","other species",0.06,94
"Dolomites 5",2,5000,"49.41","49.45","rocks",0.04,94
"Dolomites 5",2,5000,"49.45","49.52","other species",0.07,94
"Dolomites 5",2,5000,"49.52","49.6","rocks",0.08,94
"Dolomites 5",2,5000,"49.6","49.61","other species",0.01,94
"Dolomites 5",2,5000,"49.61","49.78","rocks",0.17,94
"Dolomites 5",2,5000,"49.78","49.79","other species",0.01,94
"Dolomites 5",2,5000,"49.79","49.88","rocks",0.09,94
"Dolomites 5",2,5000,"49.88","49.9","other species",0.02,94
"Dolomites 5",2,5000,"49.9","49.97","rocks",0.07,94
"Dolomites 5",2,5000,"49.97","50","other species",0.03,94
"Dolomites 5",3,5000,"0","1.85","rocks",1.85,94
"Dolomites 5",3,5000,"1.85","2.35","other species",0.5,94
"Dolomites 5",3,5000,"2.35","2.65","silene",0.3,94
"Dolomites 5",3,5000,"2.65","2.85","other species",0.2,94
"Dolomites 5",3,5000,"2.85","4.1","rocks",1.25,94
"Dolomites 5",3,5000,"4.1","4.7","other species",0.6,94
"Dolomites 5",3,5000,"4.7","6.08","rocks",1.38,94
"Dolomites 5",3,5000,"6.08","6.8","silene",0.72,94
"Dolomites 5",3,5000,"6.8","7.2","rocks",0.4,94
"Dolomites 5",3,5000,"7.2","9.1","other species",1.9,94
"Dolomites 5",3,5000,"9.1","12.1","rocks",3,94
"Dolomites 5",3,5000,"12.1","12.85","other species",0.75,94
"Dolomites 5",3,5000,"12.85","12.9","rocks",0.05,94
"Dolomites 5",3,5000,"12.9","14.45","other species",1.55,94
"Dolomites 5",3,5000,"14.45","15.6","rocks",1.15,94
"Dolomites 5",3,5000,"15.6","16.47","other species",0.87,94
"Dolomites 5",3,5000,"16.47","17.1","silene",0.63,94
"Dolomites 5",3,5000,"17.1","18","rocks",0.9,94
"Dolomites 5",3,5000,"18","18.4","other species",0.4,94
"Dolomites 5",3,5000,"18.4","24.55","rocks",6.15,94
"Dolomites 5",3,5000,"24.55","24.8","other species",0.25,94
"Dolomites 5",3,5000,"24.8","26.5","rocks",1.7,94
"Dolomites 5",3,5000,"26.5","26.65","other species",0.15,94
"Dolomites 5",3,5000,"26.65","26.82","rocks",0.17,94
"Dolomites 5",3,5000,"26.82","27","silene",0.18,94
"Dolomites 5",3,5000,"27","27.67","rocks",0.67,94
"Valle Nevado",8,5000,"3","27","Azorella_madreporica",,57
"Dolomites 5",3,5000,"27.67","27.85","other species",0.18,94
"Dolomites 5",3,5000,"27.85","31.55","rocks",3.7,94
"Dolomites 5",3,5000,"31.55","32.3","other species",0.75,94
"Dolomites 5",3,5000,"32.3","32.6","silene",0.3,94
"Dolomites 5",3,5000,"32.6","32.88","other species",0.28,94
"Dolomites 5",3,5000,"32.88","33.37","rocks",0.49,94
"Dolomites 5",3,5000,"33.37","33.64","silene",0.27,94
"Dolomites 5",3,5000,"33.64","35.35","rocks",1.71,94
"Dolomites 5",3,5000,"35.35","35.6","other species",0.25,94
"Dolomites 5",3,5000,"35.6","44.88","rocks",9.28,94
"Dolomites 5",3,5000,"44.88","47.88","other species",3,94
"Dolomites 5",3,5000,"47.88","50","rocks",2.12,94
"Dolomites 5",4,1500,"0","2.7","rocks",2.7,94
"Dolomites 5",4,1500,"2.7","2.9","silene",0.2,94
"Dolomites 5",4,1500,"2.9","3.3","rocks",0.4,94
"Dolomites 5",4,1500,"3.3","3.68","other species",0.38,94
"Dolomites 5",4,1500,"3.68","3.8","rocks",0.12,94
"Dolomites 5",4,1500,"3.8","5.9","silene",2.1,94
"Dolomites 5",4,1500,"5.9","6.12","other species",0.22,94
"Dolomites 5",4,1500,"6.12","7.8","other species",1.68,94
"Dolomites 5",4,1500,"7.8","8.01","rocks",0.21,94
"Dolomites 5",4,1500,"8.01","8.82","other species",0.81,94
"Dolomites 5",4,1500,"8.82","8.93","rocks",0.11,94
"Dolomites 5",4,1500,"8.93","8.98","other species",0.05,94
"Dolomites 5",4,1500,"8.98","8.52","rocks",-0.46,94
"Dolomites 5",4,1500,"8.52","13.8","other species",5.28,94
"Dolomites 5",4,1500,"13.8","14.33","rocks",0.53,94
"Dolomites 5",4,1500,"14.33","15","other species",0.67,94
"Piegan Pass 2010",1,3000,"","","other cushion",15,95
"Piegan Pass 2010",1,3000,"","","other cushion",25,95
"Piegan Pass 2010",1,3000,"","","other cushion",15,95
"Piegan Pass 2010",2,2000,"","","Silene acaulis",10,95
"Piegan Pass 2010",2,2000,"","","other cushion",15,95
"Piegan Pass 2010",3,4500,"","","Silene acaulis",15,95
"Piegan Pass 2010",3,4500,"","","other cushion",25,95
"Piegan Pass 2010",3,4500,"","","other cushion",35,95
"Piegan Pass 2010",3,4500,"","","other cushion",10,95
"Piegan Pass 2010",3,4500,"","","other cushion",20,95
"Piegan Pass 2010",4,3000,"","","Silene acaulis",10,95
"Valle Nevado",8,5000,"91","146","Azorella_madreporica",,57
"Piegan Pass 2010",4,3000,"","","Silene acaulis",20,95
"Piegan Pass 2010",4,3000,"","","other cushion",10,95
"Piegan Pass 2010",4,3000,"","","other cushion",15,95
"Piegan Pass 2010",4,3000,"","","other cushion",15,95
"Piegan Pass 2010",5,4500,"","","Silene acaulis",15,95
"Piegan Pass 2010",5,4500,"","","other cushion",5,95
"Piegan Pass 2010",5,4500,"","","other cushion",20,95
"Piegan Pass 2010",6,3000,"","","other cushion",5,95
"Piegan Pass 2010",6,3000,"","","other cushion",5,95
"Piegan Pass 2010",6,3000,"","","other cushion",10,95
"Ptarmigan Cirque",1,2000,"","","Silene acaulis",30,97
"Ptarmigan Cirque",1,2000,"","","Silene acaulis",25,97
"Ptarmigan Cirque",1,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",1,2000,"","","other cushion",40,97
"Ptarmigan Cirque",1,2000,"","","other cushion",15,97
"Ptarmigan Cirque",1,2000,"","","other cushion",25,97
"Ptarmigan Cirque",1,2000,"","","other cushion",45,97
"Ptarmigan Cirque",2,2000,"","","Silene acaulis",40,97
"Ptarmigan Cirque",2,2000,"","","Silene acaulis",35,97
"Ptarmigan Cirque",2,2000,"","","other cushion",15,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",15,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",15,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",3,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",3,2000,"","","other cushion",25,97
"Ptarmigan Cirque",3,2000,"","","other cushion",30,97
"Ptarmigan Cirque",3,2000,"","","other cushion",25,97
"Ptarmigan Cirque",4,2000,"","","Silene acaulis",35,97
"Ptarmigan Cirque",4,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",4,2000,"","","Silene acaulis",15,97
"Ptarmigan Cirque",4,2000,"","","Silene acaulis",30,97
"Ptarmigan Cirque",4,2000,"","","other cushion",10,97
"Ptarmigan Cirque",4,2000,"","","other cushion",15,97
"Ptarmigan Cirque",4,2000,"","","other cushion",15,97
"Ptarmigan Cirque",5,2000,"","","Silene acaulis",20,97
"Valle Nevado",8,5000,"372","426","Azorella_madreporica",,57
"Ptarmigan Cirque",5,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",5,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",5,2000,"","","Silene acaulis",25,97
"Ptarmigan Cirque",5,2000,"","","other cushion",30,97
"Ptarmigan Cirque",5,2000,"","","other cushion",10,97
"Ptarmigan Cirque",5,2000,"","","other cushion",30,97
"Ptarmigan Cirque",5,2000,"","","other cushion",25,97
"Ptarmigan Cirque",5,2000,"","","other cushion",10,97
"Ptarmigan Cirque",5,2000,"","","other cushion",10,97
"Ptarmigan Cirque",5,2000,"","","other cushion",10,97
"Ptarmigan Cirque",5,2000,"","","other cushion",15,97
"Ptarmigan Cirque",5,2000,"","","other cushion",45,97
"Ptarmigan Cirque",5,2000,"","","other cushion",15,97
"Ptarmigan Cirque",6,2000,"","","Silene acaulis",15,97
"Ptarmigan Cirque",6,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",6,2000,"","","other cushion",30,97
"Ptarmigan Cirque",6,2000,"","","other cushion",35,97
"Ptarmigan Cirque",6,2000,"","","other cushion",35,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",20,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",10,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",25,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",25,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",40,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",15,97
"Ptarmigan Cirque",7,2000,"","","Silene acaulis",15,97
"Windy Pass 2",1,2000,"","","Silene acaulis",35,98
"Windy Pass 2",1,2000,"","","Silene acaulis",20,98
"Windy Pass 2",1,2000,"","","Silene acaulis",15,98
"Windy Pass 2",1,2000,"","","Silene acaulis",15,98
"Windy Pass 2",1,2000,"","","Silene acaulis",20,98
"Windy Pass 2",1,2000,"","","other cushion",20,98
"Windy Pass 2",1,2000,"","","other cushion",30,98
"Windy Pass 2",1,2000,"","","other cushion",10,98
"Windy Pass 2",1,2000,"","","other cushion",25,98
"Windy Pass 2",1,2000,"","","other cushion",10,98
"Windy Pass 2",2,2000,"","","Silene acaulis",10,98
"Windy Pass 2",2,2000,"","","Silene acaulis",25,98
"Windy Pass 2",2,2000,"","","Silene acaulis",25,98
"Windy Pass 2",2,2000,"","","other cushion",15,98
"Valle Nevado",8,5000,"455","572","Azorella_madreporica",,57
"Windy Pass 2",3,2000,"","","Silene acaulis",55,98
"Windy Pass 2",3,2000,"","","Silene acaulis",10,98
"Windy Pass 2",3,2000,"","","Silene acaulis",15,98
"Windy Pass 2",3,2000,"","","Silene acaulis",20,98
"Windy Pass 2",3,2000,"","","Silene acaulis",20,98
"Windy Pass 2",3,2000,"","","Silene acaulis",10,98
"Windy Pass 2",3,2000,"","","Silene acaulis",5,98
"Windy Pass 2",3,2000,"","","other cushion",25,98
"Windy Pass 2",3,2000,"","","other cushion",20,98
"Windy Pass 2",3,2000,"","","other cushion",30,98
"Windy Pass 2",3,2000,"","","other cushion",35,98
"Windy Pass 2",3,2000,"","","other cushion",10,98
"Windy Pass 2",4,2000,"","","Silene acaulis",10,98
"Windy Pass 2",4,2000,"","","Silene acaulis",20,98
"Windy Pass 2",4,2000,"","","Silene acaulis",20,98
"Windy Pass 2",4,2000,"","","other cushion",15,98
"Windy Pass 2",4,2000,"","","other cushion",15,98
"Windy Pass 2",4,2000,"","","other cushion",55,98
"Windy Pass 2",5,2000,"","","Silene acaulis",15,98
"Windy Pass 2",5,2000,"","","Silene acaulis",25,98
"Windy Pass 2",5,2000,"","","other cushion",20,98
"Windy Pass 2",5,2000,"","","other cushion",20,98
"Windy Pass 2",6,2000,"","","Silene acaulis",10,98
"Windy Pass 2",6,2000,"","","Silene acaulis",25,98
"Windy Pass 2",6,2000,"","","other cushion",35,98
"Windy Pass 2",6,2000,"","","other cushion",25,98
"Windy Pass 2",6,2000,"","","other cushion",20,98
"Windy Pass 2",7,2000,"","","Silene acaulis",35,98
"Windy Pass 2",7,2000,"","","Silene acaulis",10,98
"Windy Pass 2",7,2000,"","","other cushion",30,98
"Windy Pass 2",7,2000,"","","other cushion",40,98
"Windy Pass 2",7,2000,"","","other cushion",20,98
"Windy Pass 2",7,2000,"","","other cushion",10,98
"Windy Pass 2",7,2000,"","","other cushion",10,98
"Windy Pass 2",7,2000,"","","other cushion",10,98
"Windy Pass 2",8,2000,"","","Silene acaulis",20,98
"Windy Pass 2",8,2000,"","","Silene acaulis",20,98
"Windy Pass 2",8,2000,"","","other cushion",15,98
"Windy Pass 2",8,2000,"","","other cushion",10,98
"Windy Pass 2",8,2000,"","","other cushion",20,98
"Valle Nevado",8,5000,"1143","1171","Azorella_madreporica",,57
"Valle Nevado",8,5000,"1395","1471","Azorella_madreporica",,57
"Valle Nevado",8,5000,"1486","1507","Azorella_madreporica",,57
"Valle Nevado",8,5000,"2507","2596","Azorella_madreporica",,57
"Valle Nevado",8,5000,"2781","2933","Azorella_madreporica",,57
"Ecuador Xenophyllum",1,2000,"","","Xenophyllum rigidum",19,2
"Ecuador Xenophyllum",1,2000,"","","Xenophyllum rigidum",48,2
"Ecuador Xenophyllum",1,2000,"","","Xenophyllum rigidum",7,2
"Ecuador Xenophyllum",1,2000,"","","other ",60,2
"Ecuador Xenophyllum",1,2000,"","","other ",28,2
"Ecuador Xenophyllum",1,2000,"","","other ",6,2
"Ecuador Xenophyllum",1,2000,"","","other ",6,2
"Ecuador Xenophyllum",1,2000,"","","other ",5,2
"Ecuador Xenophyllum",1,2000,"","","other ",5,2
"Ecuador Xenophyllum",1,2000,"","","other ",6,2
"Ecuador Xenophyllum",1,2000,"","","other ",15,2
"Ecuador Xenophyllum",1,2000,"","","other ",20,2
"Ecuador Xenophyllum",1,2000,"","","other ",10,2
"Valle Nevado",8,5000,"3061","3072","Azorella_madreporica",,57
"Ecuador Xenophyllum",1,2000,"","","other ",15,2
"Ecuador Xenophyllum",1,2000,"","","other ",5,2
"Ecuador Xenophyllum",1,2000,"","","other ",3,2
"Ecuador Xenophyllum",1,2000,"","","other ",6,2
"Ecuador Xenophyllum",1,2000,"","","other ",8,2
"Ecuador Xenophyllum",1,2000,"","","other ",5,2
"Ecuador Xenophyllum",1,2000,"","","other ",2,2
"Ecuador Xenophyllum",1,2000,"","","other ",2,2
"Ecuador Xenophyllum",1,2000,"","","other ",10,2
"Ecuador Xenophyllum",1,2000,"","","other ",3,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",40,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",31,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",9,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",12,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",16,2
"Ecuador Xenophyllum",2,2000,"","","Xenophyllum rigidum",29,2
"Ecuador Xenophyllum",2,2000,"","","other ",5,2
"Ecuador Xenophyllum",2,2000,"","","other ",11,2
"Ecuador Xenophyllum",2,2000,"","","other ",5,2
"Ecuador Xenophyllum",2,2000,"","","other ",3,2
"Ecuador Xenophyllum",2,2000,"","","other ",4,2
"Ecuador Xenophyllum",2,2000,"","","other ",6,2
"Ecuador Xenophyllum",2,2000,"","","other ",3,2
"Ecuador Xenophyllum",2,2000,"","","other ",7,2
"Ecuador Xenophyllum",2,2000,"","","other ",8,2
"Ecuador Xenophyllum",2,2000,"","","other ",3,2
"Ecuador Xenophyllum",2,2000,"","","other ",21,2
"Ecuador Xenophyllum",2,2000,"","","other ",7,2
"Ecuador Xenophyllum",2,2000,"","","other ",4,2
"Ecuador Xenophyllum",2,2000,"","","other ",2,2
"Ecuador Xenophyllum",2,2000,"","","other ",13,2
"Ecuador Xenophyllum",2,2000,"","","other ",9,2
"Ecuador Xenophyllum",2,2000,"","","other ",8,2
"Ecuador Xenophyllum",2,2000,"","","other ",3,2
"Ecuador Xenophyllum",2,2000,"","","other ",5,2
"Ecuador Xenophyllum",2,2000,"","","other ",8,2
"Ecuador Xenophyllum",2,2000,"","","other ",4,2
"Ecuador Xenophyllum",2,2000,"","","other ",6,2
"Ecuador Xenophyllum",3,2000,"","","Xenophyllum rigidum",68,2
"Valle Nevado",8,5000,"3095","3226","Azorella_madreporica",,57
"Ecuador Xenophyllum",3,2000,"","","other ",18,2
"Ecuador Xenophyllum",3,2000,"","","other ",84,2
"Ecuador Xenophyllum",3,2000,"","","other ",55,2
"Ecuador Xenophyllum",3,2000,"","","other ",29,2
"Ecuador Xenophyllum",3,2000,"","","other ",3,2
"Ecuador Xenophyllum",3,2000,"","","other ",7,2
"Ecuador Xenophyllum",3,2000,"","","other ",7,2
"Ecuador Xenophyllum",3,2000,"","","other ",4,2
"Ecuador Xenophyllum",3,2000,"","","other ",15,2
"Ecuador Xenophyllum",3,2000,"","","other ",14,2
"Ecuador Xenophyllum",3,2000,"","","other ",11,2
"Ecuador Xenophyllum",3,2000,"","","other ",7,2
"Ecuador Xenophyllum",3,2000,"","","other ",29,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",25,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",53,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",10,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",21,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",25,2
"Ecuador Xenophyllum",4,2000,"","","Xenophyllum rigidum",19,2
"Ecuador Xenophyllum",4,2000,"","","other ",4,2
"Ecuador Xenophyllum",4,2000,"","","other ",22,2
"Ecuador Xenophyllum",4,2000,"","","other ",21,2
"Ecuador Xenophyllum",4,2000,"","","other ",21,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",45,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",27,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",15,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",4,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",6,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",33,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",2,2
"Ecuador Xenophyllum",5,2000,"","","Xenophyllum rigidum",51,2
"Ecuador Xenophyllum",5,2000,"","","other ",5,2
"Ecuador Xenophyllum",5,2000,"","","other ",36,2
"Ecuador Xenophyllum",5,2000,"","","other ",35,2
